"","centre","x_grid","y_grid","latitude","longitude"
"344","x71y225",71,225,70.7807695408701,-141.490771634476
"345","x71y226",71,226,70.8048383015217,-140.812482383113
"346","x71y227",71,227,70.8262599667611,-140.132554439873
"347","x71y228",71,228,70.8450250032608,-139.451174002887
"348","x71y229",71,229,70.861125025435,-138.768529709135
"349","x71y230",71,230,70.8745528127817,-138.084812330498
"350","x71y231",71,231,70.8853023249091,-137.400214460857
"351","x71y232",71,232,70.8933687141724,-136.714930195527
"352","x71y233",71,233,70.8987483358586,-136.029154804306
"353","x71y234",71,234,70.9014387558706,-135.343084399524
"354","x71y235",71,235,70.9014387558706,-134.656915600477
"355","x71y236",71,236,70.8987483358586,-133.970845195694
"356","x71y237",71,237,70.8933687141724,-133.285069804474
"357","x71y238",71,238,70.8853023249091,-132.599785539143
"358","x72y218",72,218,70.7594022034735,-146.30993247402
"359","x72y219",72,219,70.8021623961297,-145.640619702411
"360","x72y220",72,220,70.8423430768576,-144.968356170474
"361","x72y221",72,221,70.8799267589085,-144.293308599397
"362","x72y222",72,222,70.9148969545082,-143.615648184164
"363","x72y223",72,223,70.9472382073461,-142.935550370089
"364","x72y224",72,224,70.9769361234385,-142.253194612725
"365","x72y225",72,225,71.003977400225,-141.568764121821
"366","x72y226",72,226,71.0283498537645,-140.882445590095
"367","x72y227",72,227,71.0500424439014,-140.194428907735
"368","x72y228",72,228,71.069045297284,-139.504906863607
"369","x72y229",72,229,71.0853497281217,-138.81407483429
"370","x72y230",72,230,71.0989482565811,-138.122130462116
"371","x72y231",72,231,71.1098346247289,-137.4292733235
"372","x72y232",72,232,71.1180038099435,-136.735704588929
"373","x72y233",72,233,71.1234520357257,-136.04162667601
"374","x72y234",72,234,71.1261767798561,-135.347242897086
"375","x72y235",72,235,71.1261767798561,-134.652757102914
"376","x72y236",72,236,71.1234520357257,-133.95837332399
"377","x72y237",72,237,71.1180038099435,-133.264295411072
"378","x72y238",72,238,71.1098346247289,-132.5707266765
"379","x73y218",73,218,70.9796383977584,-146.445063778921
"380","x73y219",73,219,71.0229308555296,-145.768144561108
"381","x73y220",73,220,71.0636138270034,-145.08816978339
"382","x73y221",73,221,71.1016692192918,-144.405311500957
"383","x73y222",73,222,71.1370799689057,-143.719746506237
"384","x73y223",73,223,71.169830076137,-143.031656094484
"385","x73y224",73,224,71.199904637738,-142.341225811364
"386","x73y225",73,225,71.2272898777459,-141.648645183269
"387","x73y226",73,226,71.2519731763082,-140.954107431165
"388","x73y227",73,227,71.273943096368,-140.257809168955
"389","x73y228",73,228,71.2931894080811,-139.559950087412
"390","x73y229",73,229,71.3097031108437,-138.860732624883
"391","x73y230",73,230,71.323476452819,-138.160361626046
"392","x73y231",73,231,71.3345029478658,-137.459043990105
"393","x73y232",73,232,71.3427773897817,-136.756988309908
"394","x73y233",73,233,71.3482958637865,-136.054404503522
"395","x73y234",73,234,71.351055755189,-135.351503439873
"396","x73y235",73,235,71.351055755189,-134.648496560127
"397","x73y236",73,236,71.3482958637865,-133.945595496478
"398","x73y237",73,237,71.3427773897817,-133.243011690092
"399","x73y238",73,238,71.3345029478658,-132.540956009895
"400","x74y218",74,218,71.199904637738,-146.583418604687
"401","x74y219",74,219,71.2437415502985,-145.898725805753
"402","x74y220",74,220,71.2849383977309,-145.210867691078
"403","x74y221",74,221,71.323476452819,-144.520021865774
"404","x74y222",74,222,71.3593380493277,-143.826370954228
"405","x74y223",74,223,71.3925066184104,-143.130102354156
"406","x74y224",74,224,71.4229667232326,-142.431407971173
"407","x74y225",74,225,71.4507040916489,-141.730483934616
"408","x74y226",74,226,71.4757056467747,-141.027530295521
"409","x74y227",74,227,71.4979595353017,-140.322750707768
"410","x74y228",74,228,71.5174551534177,-139.616352093551
"411","x74y229",74,229,71.5341831701971,-138.90854429446
"412","x74y230",74,230,71.548135548344,-138.199539709563
"413","x74y231",74,231,71.5593055621797,-137.489552921999
"414","x74y232",74,232,71.5676878127801,-136.778800315674
"415","x74y233",74,233,71.5732782401838,-136.06749968374
"416","x74y234",74,234,71.5760741326052,-135.355869830622
"417","x74y235",74,235,71.5760741326052,-134.644130169378
"418","x74y236",74,236,71.5732782401838,-133.93250031626
"419","x74y237",74,237,71.5676878127801,-133.221199684326
"420","x74y238",74,238,71.5593055621797,-132.510447078001
"421","x75y218",75,218,71.4201954186142,-146.725112015165
"422","x75y219",75,219,71.4645893990041,-146.032473240898
"423","x75y220",75,220,71.5063121139686,-145.336554146499
"424","x75y221",75,221,71.5453441721402,-144.637538112931
"425","x75y222",75,222,71.5816672759201,-143.935613842582
"426","x75y223",75,223,71.615264260054,-143.23097510119
"427","x75y224",75,224,71.6461191283394,-142.523820438639
"428","x75y225",75,225,71.6742170882884,-141.81435288941
"429","x75y226",75,226,71.699544583574,-141.102779653656
"430","x75y227",75,227,71.7220893240963,-140.389311759974
"431","x75y228",75,228,71.7418403135158,-139.674163711131
"432","x75y229",75,229,71.7587878741106,-138.957553114128
"433","x75y230",75,230,71.7729236688269,-138.239700296102
"434","x75y231",75,231,71.7842407204057,-137.52082790771
"435","x75y232",75,232,71.7927334274836,-136.801160515722
"436","x75y233",75,233,71.7983975775799,-136.080924186661
"437","x75y234",75,234,71.8012303568997,-135.360346063387
"438","x75y235",75,235,71.8012303568997,-134.639653936613
"439","x75y236",75,236,71.7983975775799,-133.919075813339
"440","x75y237",75,237,71.7927334274836,-133.198839484278
"441","x75y238",75,238,71.7842407204057,-132.47917209229
