"site_name","spp","phen_stage","site_spp_phen","spp_phen","plot_id","year","year_fac","doy","prior_visit","snowmelt","phase_temp","phase_temp_unmodified","site_phase_temp","site_phase_temp_unmodified","spring_temp","apr_temp","may_temp","jun_temp","onset_ice_melt","spring_extent","phase_extent","phase_extent_unmodified"
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.7",1992,"1992",189,184,168,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.6",1992,"1992",194,193,168,-1.6,1.4,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.1",1992,"1992",194,193,166,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1992,"1992",194,193,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1992,"1992",194,193,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.4",1992,"1992",194,193,165,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.3",1992,"1992",198,194,167,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.5",1992,"1992",198,194,168,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.7",1992,"1992",198,194,168,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.8",1992,"1992",198,194,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.8",1992,"1992",198,194,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.9",1992,"1992",198,194,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1992,"1992",206,203,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.9",1992,"1992",206,203,169,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.3",1992,"1992",211,210,167,1.2,3.7,0.1,2.9,-0.1,-23.2,-9.3,3,157,64.3,71.7,58.8
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.5",1993,"1993",165,156,156,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.1",1993,"1993",168,166,154,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.10",1993,"1993",168,166,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.8",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.6",1993,"1993",170,168,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.1",1993,"1993",174,171,154,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.2",1993,"1993",174,171,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.2",1993,"1993",174,171,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.3",1993,"1993",174,171,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.6",1993,"1993",174,171,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.8",1993,"1993",174,171,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.8",1993,"1993",174,171,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.10",1993,"1993",177,175,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.2",1993,"1993",177,175,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.3",1993,"1993",178,177,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.5",1993,"1993",178,177,156,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.6",1993,"1993",178,177,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.1",1993,"1993",178,177,154,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.3",1993,"1993",186,185,155,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","flowering","ALEXFIORD_DRYINT_flowering","DRYINT_flowering","Will.c.5",1993,"1993",190,187,156,2.4,4.4,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.1",1993,"1993",182,179,167,4,5.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.9",1993,"1993",182,179,168,4,5.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","LUZSPP","flowering","ALEXFIORD_LUZSPP_flowering","LUZSPP_flowering","Will.c.5",1993,"1993",186,185,168,4,5.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.1",1993,"1993",156,150,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.1",1993,"1993",156,150,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.10",1993,"1993",156,150,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.2",1993,"1993",156,150,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.2",1993,"1993",156,150,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.3",1993,"1993",156,150,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.4",1993,"1993",156,150,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.6",1993,"1993",156,150,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.9",1993,"1993",156,150,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.1",1993,"1993",165,156,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.10",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.2",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.3",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.4",1993,"1993",165,156,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.4",1993,"1993",165,156,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.5",1993,"1993",165,156,156,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.5",1993,"1993",165,156,156,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.6",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.7",1993,"1993",165,156,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.7",1993,"1993",165,156,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.8",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.8",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.8",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.9",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.9",1993,"1993",165,156,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.10",1993,"1993",170,168,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.3",1993,"1993",170,168,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.5",1993,"1993",170,168,156,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.7",1993,"1993",170,168,154,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.2",1993,"1993",170,168,155,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","green_up","ALEXFIORD_OXYDIG_green_up","OXYDIG_green_up","Will.c.6",1993,"1993",174,171,155,0.3,2.5,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.1",1993,"1993",174,171,154,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.9",1993,"1993",174,171,155,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.10",1993,"1993",178,177,155,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.9",1993,"1993",178,177,155,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.5",1993,"1993",182,179,156,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","OXYDIG","flowering","ALEXFIORD_OXYDIG_flowering","OXYDIG_flowering","Will.c.4",1993,"1993",194,191,154,2.1,4.1,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.1",1993,"1993",156,150,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.1",1993,"1993",156,150,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.3",1993,"1993",156,150,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.1",1993,"1993",165,156,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.10",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.10",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.10",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.2",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.4",1993,"1993",170,168,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.4",1993,"1993",170,168,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.4",1993,"1993",170,168,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.6",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.6",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.7",1993,"1993",170,168,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.7",1993,"1993",170,168,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.8",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.8",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.8",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.9",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.9",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.9",1993,"1993",170,168,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.2",1993,"1993",174,171,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.2",1993,"1993",174,171,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.3",1993,"1993",174,171,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.3",1993,"1993",174,171,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.5",1993,"1993",174,171,156,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.6",1993,"1993",174,171,155,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.7",1993,"1993",174,171,154,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.1",1993,"1993",174,171,154,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.5",1993,"1993",178,177,156,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.1",1993,"1993",178,177,154,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","green_up","ALEXFIORD_PAPRAD_green_up","PAPRAD_green_up","Will.c.5",1993,"1993",182,179,156,0.6,2.8,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.3",1993,"1993",182,179,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.6",1993,"1993",186,185,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1993,"1993",190,187,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.4",1993,"1993",190,187,154,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.4",1993,"1993",190,187,154,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.8",1993,"1993",190,187,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.10",1993,"1993",194,191,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.3",1993,"1993",194,191,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.6",1993,"1993",194,191,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","PAPRAD","flowering","ALEXFIORD_PAPRAD_flowering","PAPRAD_flowering","Will.c.6",1993,"1993",194,191,155,2.9,4.7,1.8,3.9,1.3,-20,-7,3.8,233,98.8,99,98.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.1",1995,"1995",162,150,157,0.4,3.3,1.5,4,1.6,-16.6,-6.1,3.9,236,79.7,75.8,69.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.1",1995,"1995",162,150,157,0.4,3.3,1.5,4,1.6,-16.6,-6.1,3.9,236,79.7,75.8,69.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.1",1995,"1995",162,150,157,0.4,3.3,1.5,4,1.6,-16.6,-6.1,3.9,236,79.7,75.8,69.7
"ALEXFIORD","DRYINT","green_up","ALEXFIORD_DRYINT_green_up","DRYINT_green_up","Will.c.3",1995,"1995",162,150,160,0.4,3.3,1.5,4,1.6,-16.6,-6.1,3.9,236,79.7,75.8,69.7
