"","centre","x_grid","y_grid","latitude","longitude"
"260","x131y274",131,274,79.4219672875385,-75.7499673021965
"261","x131y275",131,275,79.2246453145605,-75.1243179983613
"262","x131y276",131,276,79.0261539656388,-74.5213618345817
"263","x131y277",131,277,78.8265614741267,-73.9400126928394
"264","x131y278",131,278,78.6259317520529,-73.379243086108
"265","x131y279",131,279,78.4243247030335,-72.8380811971348
"266","x131y280",131,280,78.2217965118495,-72.3156079734423
"267","x131y281",131,281,78.0183999122228,-71.8109543003488
"268","x131y282",131,282,77.8141844343211,-71.3232982678099
"269","x131y283",131,283,77.6091966334047,-70.8518625420605
"270","x131y284",131,284,77.4034803010206,-70.3959118491706
"271","x131y285",131,285,77.1970766600409,-69.9547505745791
"272","x131y286",131,286,76.9900245447766,-69.5277204802581
"273","x131y287",131,287,76.7823605673174,-69.114198539307
"274","x132y267",132,267,80.8961587383207,-79.695153531234
"275","x132y268",132,268,80.7066660519271,-78.8869594640518
"276","x132y269",132,269,80.5154554893604,-78.1113419603721
"277","x132y270",132,270,80.3226345843554,-77.3666380647251
"278","x132y271",132,271,80.1283034521677,-76.6512728867127
"279","x132y272",132,272,79.932555343997,-75.9637565320736
"280","x132y273",132,273,79.735477162995,-75.3026807204882
"281","x132y274",132,274,79.5371499432629,-74.6667152069465
"282","x132y275",132,275,79.3376492935442,-74.0546040990772
"283","x132y276",132,276,79.1370458075046,-73.4651621426549
"284","x132y277",132,277,78.9354054425938,-72.8972710309477
"285","x132y278",132,278,78.7327898695109,-72.34987578007
"286","x132y279",132,279,78.5292567942866,-71.8219812015816
"287","x132y280",132,280,78.3248602549412,-71.3126484947889
"288","x132y281",132,281,78.1196508945967,-70.8209919741893
"289","x132y282",132,282,77.913676212861,-70.3461759419468
"290","x132y283",132,283,77.7069807971505,-69.8874117109246
"291","x132y284",132,284,77.4996065355658,-69.4439547804166
"292","x132y285",132,285,77.2915928127957,-69.0151021641179
"293","x132y286",132,286,77.0829766904339,-68.6001898679178
"294","x132y287",132,287,76.8737930729857,-68.1985905136483
"295","x133y267",133,267,81.0247462968456,-78.4861688155131
"296","x133y268",133,268,80.8325520966814,-77.6919841825722
"297","x133y269",133,269,80.6387263063636,-76.9306821037179
"298","x133y270",133,270,80.4433739806108,-76.2005146039807
"299","x133y271",133,271,80.2465926691828,-75.4998332334475
"300","x133y272",133,272,80.0484730078021,-74.8270846544748
"301","x133y273",133,273,79.8490992639813,-74.1808060524999
"302","x133y274",133,274,79.6485498401743,-73.5596204783199
"303","x133y275",133,275,79.4468977368386,-72.9622322043744
"304","x133y276",133,276,79.2442109780658,-72.3874221570762
"305","x133y277",133,277,79.040553002425,-71.8340434707745
"306","x133y278",133,278,78.8359830216064,-71.3010171958189
"307","x133y279",133,279,78.6305563493513,-70.7873281828144
"308","x133y280",133,280,78.4243247030335,-70.2920211570214
"309","x133y281",133,281,78.2173364801227,-69.8141969905352
"310","x133y282",133,282,78.0096370116029,-69.3530091750297
"311","x133y283",133,283,77.8012687943125,-68.9076604941726
"312","x133y284",133,284,77.5922717039645,-68.477399892093
"313","x133y285",133,285,77.3826831905312,-68.0615195322936
"314","x133y286",133,286,77.1725384575028,-67.6593520400059
"315","x133y287",133,287,76.9618706264203,-67.2702679200554
"316","x134y267",134,267,81.1492593550144,-77.2424678391234
"317","x134y268",134,268,80.9543774043709,-76.4641436308658
"318","x134y269",134,269,80.7579541835389,-75.7189042640292
"319","x134y270",134,270,80.5600917570333,-75.0049208708241
"320","x134y271",134,271,80.360884648103,-74.3204758775808
"321","x134y272",134,272,80.1604204623975,-73.6639571102816
"322","x134y273",134,273,79.9587804598698,-73.0338518914639
"323","x134y274",134,274,79.756040078435,-72.4287412216777
"324","x134y275",134,275,79.5522694129138,-71.8472941133489
"325","x134y276",134,276,79.3475336527168,-71.2882621249003
"326","x134y277",134,277,79.1418934815922,-70.7504741273183
"327","x134y278",134,278,78.9354054425938,-70.2328313232084
"328","x134y279",134,279,78.7281222712331,-69.7343025290526
"329","x134y280",134,280,78.5200931995823,-69.2539197243167
"330","x134y281",134,281,78.3113642338896,-68.7907738657773
"331","x134y282",134,282,78.1019784080611,-68.3440109615776
"332","x134y283",134,283,77.8919760151992,-67.9128283967717
