"","corner","x_grid","y_grid","latitude","longitude"
"146","x73y200",73,200,69.882962768313,-158.071078493305
"147","x73y201",73,201,69.9696748108447,-157.469679203978
"148","x73y202",73,202,70.0542257516628,-156.863012317841
"149","x73y203",73,203,70.1365854242057,-156.251146128018
"150","x73y204",73,204,70.2167239568591,-155.634154846126
"151","x73y205",73,205,70.2946118127755,-155.012118686025
"152","x73y206",73,206,70.3702198305568,-154.38512393491
"153","x73y207",73,207,70.4435192657104,-153.753263010822
"154","x73y208",73,208,70.5144818327759,-153.116634505649
"155","x73y209",73,209,70.5830797480155,-152.475343212775
"156","x73y210",73,210,70.6492857725505,-151.829500138509
"157","x73y211",73,211,70.7130732558168,-151.179222496535
"158","x73y212",73,212,70.7744161792096,-150.524633684636
"159","x73y213",73,213,70.8332891997733,-149.865863243064
"160","x73y214",73,214,70.8896676937935,-149.203046793949
"161","x73y215",73,215,70.9435278001351,-148.536325961283
"162","x74y193",74,193,69.4168100616322,-162.418747925412
"163","x74y194",74,194,69.5188513896125,-161.851531214761
"164","x74y195",74,195,69.6189373499459,-161.278571031965
"165","x74y196",74,196,69.717035964672,-160.699896024921
"166","x74y197",74,197,69.8131152876962,-160.115540078965
"167","x74y198",74,198,69.9071434376662,-159.525542474908
"168","x74y199",74,199,69.9990886322116,-158.929948040957
"169","x74y200",74,200,70.0889192235148,-158.328807297555
"170","x74y201",74,201,70.176603735172,-157.722176594142
"171","x74y202",74,202,70.2621109002959,-157.11011823685
"172","x74y203",74,203,70.3454097008023,-156.492700606064
"173","x74y204",74,204,70.4264694078141,-155.86999826285
"174","x74y205",74,205,70.5052596231055,-155.242092043157
"175","x74y206",74,206,70.5817503215027,-154.609069138816
"176","x74y207",74,207,70.6559118941429,-153.97102316426
"177","x74y208",74,208,70.7277151924912,-153.328054207983
"178","x74y209",74,209,70.7971315729967,-152.680268867792
"179","x74y210",74,210,70.8641329422684,-152.027780268872
"180","x74y211",74,211,70.9286918026366,-151.37070806385
"181","x74y212",74,212,70.99078129796,-150.709178413993
