site_name,PLOT,year,spp,phenophase,day,June_at,July_at
ZACKENBERG,W2S,2008,SALARC,Flower,177,5.165138889,8.733870968
ZACKENBERG,W3S,2008,SALARC,Flower,177,5.165138889,8.733870968
ZACKENBERG,W4S,2008,SALARC,Flower,177,5.165138889,8.733870968
ZACKENBERG,W5S,2008,SALARC,Flower,177,5.165138889,8.733870968
ZACKENBERG,Sil1,2008,SILACA,Flower,168,5.165138889,8.733870968
ZACKENBERG,Sil2,2008,SILACA,Flower,168,5.165138889,8.733870968
ZACKENBERG,Sil3,2008,SILACA,Flower,168,5.165138889,8.733870968
ZACKENBERG,Sil4,2008,SILACA,Flower,206,5.165138889,8.733870968
ZACKENBERG,Dry1,2008,DRYOCT,Flower,169,5.165138889,8.733870968
ZACKENBERG,Dry2,2008,DRYOCT,Flower,204,5.165138889,8.733870968
ZACKENBERG,Dry3,2008,DRYOCT,Flower,168,5.165138889,8.733870968
ZACKENBERG,Dry4,2008,DRYOCT,Flower,183,5.165138889,8.733870968
ZACKENBERG,Dry5,2008,DRYOCT,Flower,176,5.165138889,8.733870968
ZACKENBERG,Dry6,2008,DRYOCT,Flower,206,5.165138889,8.733870968
ZACKENBERG,Cas1,2008,CASTET,Flower,182,5.165138889,8.733870968
ZACKENBERG,Cas2,2008,CASTET,Flower,189,5.165138889,8.733870968
ZACKENBERG,Cas3,2008,CASTET,Flower,189,5.165138889,8.733870968
ZACKENBERG,Cas4,2008,CASTET,Flower,197,5.165138889,8.733870968
ZACKENBERG,K1C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,K2C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,K3C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,K4C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,K5C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,W1C,2008,CASTET,Flower,184,5.165138889,8.733870968
ZACKENBERG,W2C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,W3C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,W4C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,W5C,2008,CASTET,Flower,191,5.165138889,8.733870968
ZACKENBERG,Pap1,2008,PAPRAD,Flower,189,5.165138889,8.733870968
ZACKENBERG,Pap2,2008,PAPRAD,Flower,197,5.165138889,8.733870968
ZACKENBERG,Pap3,2008,PAPRAD,Flower,197,5.165138889,8.733870968
ZACKENBERG,Pap4,2008,PAPRAD,Flower,206,5.165138889,8.733870968
ZACKENBERG,Sax1,2009,SAXOPP,Flower,147,1.890138889,7.856854839
ZACKENBERG,Sax2,2009,SAXOPP,Flower,147,1.890138889,7.856854839
ZACKENBERG,Sax3,2009,SAXOPP,Flower,148,1.890138889,7.856854839
ZACKENBERG,K1S,2009,SALARC,Flower,176,1.890138889,7.856854839
ZACKENBERG,K2S,2009,SALARC,Flower,169,1.890138889,7.856854839
ZACKENBERG,K3S,2009,SALARC,Flower,176,1.890138889,7.856854839
ZACKENBERG,K4S,2009,SALARC,Flower,176,1.890138889,7.856854839
ZACKENBERG,K5S,2009,SALARC,Flower,169,1.890138889,7.856854839
ZACKENBERG,Sal1,2009,SALARC,Flower,154,1.890138889,7.856854839
ZACKENBERG,Sal2,2009,SALARC,Flower,161,1.890138889,7.856854839
ZACKENBERG,Sal3,2009,SALARC,Flower,154,1.890138889,7.856854839
ZACKENBERG,Sal4,2009,SALARC,Flower,161,1.890138889,7.856854839
ZACKENBERG,Sal5,2009,SALARC,Flower,161,1.890138889,7.856854839
ZACKENBERG,Sal6,2009,SALARC,Flower,169,1.890138889,7.856854839
ZACKENBERG,Sal7,2009,SALARC,Flower,175,1.890138889,7.856854839
ZACKENBERG,W1S,2009,SALARC,Flower,176,1.890138889,7.856854839
ZACKENBERG,W2S,2009,SALARC,Flower,176,1.890138889,7.856854839
ZACKENBERG,W3S,2009,SALARC,Flower,169,1.890138889,7.856854839
ZACKENBERG,W4S,2009,SALARC,Flower,169,1.890138889,7.856854839
ZACKENBERG,W5S,2009,SALARC,Flower,197,1.890138889,7.856854839
ZACKENBERG,Sil1,2009,SILACA,Flower,169,1.890138889,7.856854839
ZACKENBERG,Sil2,2009,SILACA,Flower,183,1.890138889,7.856854839
ZACKENBERG,Sil3,2009,SILACA,Flower,169,1.890138889,7.856854839
ZACKENBERG,Sil4,2009,SILACA,Flower,183,1.890138889,7.856854839
ZACKENBERG,Dry1,2009,DRYOCT,Flower,161,1.890138889,7.856854839
ZACKENBERG,Dry2,2009,DRYOCT,Flower,189,1.890138889,7.856854839
ZACKENBERG,Dry3,2009,DRYOCT,Flower,175,1.890138889,7.856854839
ZACKENBERG,Dry4,2009,DRYOCT,Flower,169,1.890138889,7.856854839
ZACKENBERG,Dry5,2009,DRYOCT,Flower,169,1.890138889,7.856854839
ZACKENBERG,Dry6,2009,DRYOCT,Flower,185,1.890138889,7.856854839
ZACKENBERG,Cas1,2009,CASTET,Flower,169,1.890138889,7.856854839
ZACKENBERG,Cas2,2009,CASTET,Flower,175,1.890138889,7.856854839
ZACKENBERG,Cas3,2009,CASTET,Flower,169,1.890138889,7.856854839
ZACKENBERG,Cas4,2009,CASTET,Flower,185,1.890138889,7.856854839
ZACKENBERG,K1C,2009,CASTET,Flower,176,1.890138889,7.856854839
ZACKENBERG,K2C,2009,CASTET,Flower,183,1.890138889,7.856854839
ZACKENBERG,K3C,2009,CASTET,Flower,183,1.890138889,7.856854839
ZACKENBERG,K4C,2009,CASTET,Flower,183,1.890138889,7.856854839
ZACKENBERG,K5C,2009,CASTET,Flower,183,1.890138889,7.856854839
ZACKENBERG,W1C,2009,CASTET,Flower,176,1.890138889,7.856854839
ZACKENBERG,W2C,2009,CASTET,Flower,176,1.890138889,7.856854839
ZACKENBERG,W3C,2009,CASTET,Flower,176,1.890138889,7.856854839
ZACKENBERG,W4C,2009,CASTET,Flower,176,1.890138889,7.856854839
ZACKENBERG,W5C,2009,CASTET,Flower,176,1.890138889,7.856854839
ZACKENBERG,Pap1,2009,PAPRAD,Flower,183,1.890138889,7.856854839
ZACKENBERG,Pap2,2009,PAPRAD,Flower,175,1.890138889,7.856854839
ZACKENBERG,Pap3,2009,PAPRAD,Flower,185,1.890138889,7.856854839
ZACKENBERG,Pap4,2009,PAPRAD,Flower,185,1.890138889,7.856854839
ZACKENBERG,Sax1,2010,SAXOPP,Flower,147,1.870138889,5.341801075
ZACKENBERG,Sax2,2010,SAXOPP,Flower,151,1.870138889,5.341801075
ZACKENBERG,Sax3,2010,SAXOPP,Flower,154,1.870138889,5.341801075
ZACKENBERG,K1S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,K2S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,K3S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,K5S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,Sal1,2010,SALARC,Flower,161,1.870138889,5.341801075
ZACKENBERG,Sal2,2010,SALARC,Flower,175,1.870138889,5.341801075
ZACKENBERG,Sal3,2010,SALARC,Flower,154,1.870138889,5.341801075
ZACKENBERG,Sal4,2010,SALARC,Flower,168,1.870138889,5.341801075
ZACKENBERG,Sal5,2010,SALARC,Flower,175,1.870138889,5.341801075
ZACKENBERG,Sal6,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,Sal7,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,W1S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,W2S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,W3S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,W4S,2010,SALARC,Flower,183,1.870138889,5.341801075
ZACKENBERG,Sil1,2010,SILACA,Flower,168,1.870138889,5.341801075
ZACKENBERG,Sil2,2010,SILACA,Flower,168,1.870138889,5.341801075
ZACKENBERG,Sil3,2010,SILACA,Flower,175,1.870138889,5.341801075
ZACKENBERG,Sil4,2010,SILACA,Flower,196,1.870138889,5.341801075
ZACKENBERG,Dry1,2010,DRYOCT,Flower,168,1.870138889,5.341801075
ZACKENBERG,Dry2,2010,DRYOCT,Flower,196,1.870138889,5.341801075
ZACKENBERG,Dry3,2010,DRYOCT,Flower,168,1.870138889,5.341801075
ZACKENBERG,Dry4,2010,DRYOCT,Flower,168,1.870138889,5.341801075
ZACKENBERG,Dry5,2010,DRYOCT,Flower,168,1.870138889,5.341801075
ZACKENBERG,Dry6,2010,DRYOCT,Flower,196,1.870138889,5.341801075
ZACKENBERG,Cas1,2010,CASTET,Flower,175,1.870138889,5.341801075
ZACKENBERG,Cas2,2010,CASTET,Flower,183,1.870138889,5.341801075
ZACKENBERG,Cas3,2010,CASTET,Flower,183,1.870138889,5.341801075
ZACKENBERG,Cas4,2010,CASTET,Flower,183,1.870138889,5.341801075
ZACKENBERG,K1C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,K2C,2010,CASTET,Flower,183,1.870138889,5.341801075
ZACKENBERG,K3C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,K4C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,K5C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,W1C,2010,CASTET,Flower,183,1.870138889,5.341801075
ZACKENBERG,W2C,2010,CASTET,Flower,183,1.870138889,5.341801075
ZACKENBERG,W3C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,W4C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,W5C,2010,CASTET,Flower,189,1.870138889,5.341801075
ZACKENBERG,Pap1,2010,PAPRAD,Flower,183,1.870138889,5.341801075
ZACKENBERG,Pap2,2010,PAPRAD,Flower,189,1.870138889,5.341801075
ZACKENBERG,Pap3,2010,PAPRAD,Flower,189,1.870138889,5.341801075
ZACKENBERG,Pap4,2010,PAPRAD,Flower,196,1.870138889,5.341801075
ZACKENBERG,Sax1,2011,SAXOPP,Flower,147,2.341527778,5.811155914
ZACKENBERG,Sax2,2011,SAXOPP,Flower,147,2.341527778,5.811155914
ZACKENBERG,Sax3,2011,SAXOPP,Flower,147,2.341527778,5.811155914
ZACKENBERG,K1S,2011,SALARC,Flower,184,2.341527778,5.811155914
ZACKENBERG,K2S,2011,SALARC,Flower,184,2.341527778,5.811155914
ZACKENBERG,K3S,2011,SALARC,Flower,189,2.341527778,5.811155914
ZACKENBERG,K4S,2011,SALARC,Flower,184,2.341527778,5.811155914
ZACKENBERG,K5S,2011,SALARC,Flower,184,2.341527778,5.811155914
ZACKENBERG,Sal1,2011,SALARC,Flower,154,2.341527778,5.811155914
ZACKENBERG,Sal2,2011,SALARC,Flower,175,2.341527778,5.811155914
ZACKENBERG,Sal3,2011,SALARC,Flower,154,2.341527778,5.811155914
ZACKENBERG,Sal4,2011,SALARC,Flower,161,2.341527778,5.811155914
ZACKENBERG,Sal5,2011,SALARC,Flower,175,2.341527778,5.811155914
ZACKENBERG,Sal6,2011,SALARC,Flower,182,2.341527778,5.811155914
ZACKENBERG,Sal7,2011,SALARC,Flower,182,2.341527778,5.811155914
ZACKENBERG,W1S,2011,SALARC,Flower,175,2.341527778,5.811155914
ZACKENBERG,W2S,2011,SALARC,Flower,184,2.341527778,5.811155914
ZACKENBERG,W3S,2011,SALARC,Flower,175,2.341527778,5.811155914
ZACKENBERG,W4S,2011,SALARC,Flower,184,2.341527778,5.811155914
ZACKENBERG,W5S,2011,SALARC,Flower,189,2.341527778,5.811155914
ZACKENBERG,Sil1,2011,SILACA,Flower,168,2.341527778,5.811155914
ZACKENBERG,Sil2,2011,SILACA,Flower,175,2.341527778,5.811155914
ZACKENBERG,Sil3,2011,SILACA,Flower,168,2.341527778,5.811155914
ZACKENBERG,Sil4,2011,SILACA,Flower,189,2.341527778,5.811155914
ZACKENBERG,Dry1,2011,DRYOCT,Flower,161,2.341527778,5.811155914
ZACKENBERG,Dry2,2011,DRYOCT,Flower,189,2.341527778,5.811155914
ZACKENBERG,Dry3,2011,DRYOCT,Flower,168,2.341527778,5.811155914
ZACKENBERG,Dry4,2011,DRYOCT,Flower,175,2.341527778,5.811155914
ZACKENBERG,Dry5,2011,DRYOCT,Flower,161,2.341527778,5.811155914
ZACKENBERG,Dry6,2011,DRYOCT,Flower,189,2.341527778,5.811155914
ZACKENBERG,Cas1,2011,CASTET,Flower,175,2.341527778,5.811155914
ZACKENBERG,Cas2,2011,CASTET,Flower,175,2.341527778,5.811155914
ZACKENBERG,Cas3,2011,CASTET,Flower,182,2.341527778,5.811155914
ZACKENBERG,Cas4,2011,CASTET,Flower,182,2.341527778,5.811155914
ZACKENBERG,K1C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,K2C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,K3C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,K4C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,K5C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,W1C,2011,CASTET,Flower,175,2.341527778,5.811155914
ZACKENBERG,W2C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,W3C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,W4C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,W5C,2011,CASTET,Flower,184,2.341527778,5.811155914
ZACKENBERG,Pap1,2011,PAPRAD,Flower,175,2.341527778,5.811155914
ZACKENBERG,Pap2,2011,PAPRAD,Flower,189,2.341527778,5.811155914
ZACKENBERG,Pap3,2011,PAPRAD,Flower,189,2.341527778,5.811155914
ZACKENBERG,Pap4,2011,PAPRAD,Flower,196,2.341527778,5.811155914
ZACKENBERG,Sax1,2012,SAXOPP,Flower,154,3.091666667,7.402956989
ZACKENBERG,Sax2,2012,SAXOPP,Flower,154,3.091666667,7.402956989
ZACKENBERG,Sax3,2012,SAXOPP,Flower,168,3.091666667,7.402956989
ZACKENBERG,K1S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,K2S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,K3S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,K4S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,K5S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,Sal1,2012,SALARC,Flower,168,3.091666667,7.402956989
ZACKENBERG,Sal2,2012,SALARC,Flower,189,3.091666667,7.402956989
ZACKENBERG,Sal3,2012,SALARC,Flower,176,3.091666667,7.402956989
ZACKENBERG,Sal4,2012,SALARC,Flower,183,3.091666667,7.402956989
ZACKENBERG,Sal5,2012,SALARC,Flower,189,3.091666667,7.402956989
ZACKENBERG,Sal6,2012,SALARC,Flower,197,3.091666667,7.402956989
ZACKENBERG,Sal7,2012,SALARC,Flower,196,3.091666667,7.402956989
ZACKENBERG,W1S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,W2S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,W3S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,W4S,2012,SALARC,Flower,184,3.091666667,7.402956989
ZACKENBERG,W5S,2012,SALARC,Flower,196,3.091666667,7.402956989
ZACKENBERG,Sil1,2012,SILACA,Flower,176,3.091666667,7.402956989
